,Product code,Bureau of Meteorology station number,Year,Month,Day,Maximum temperature (Degree C),Days of accumulation of maximum temperature,Quality
1382,IDCJAC0010,70351,2011,10,14,20.8,1.0,Y
1383,IDCJAC0010,70351,2011,10,15,23.9,1.0,Y
1384,IDCJAC0010,70351,2011,10,16,19.9,1.0,Y
1385,IDCJAC0010,70351,2011,10,17,21.0,1.0,Y
1386,IDCJAC0010,70351,2011,10,18,22.1,1.0,Y
1387,IDCJAC0010,70351,2011,10,19,25.5,1.0,Y
1388,IDCJAC0010,70351,2011,10,20,26.5,1.0,Y
1389,IDCJAC0010,70351,2011,10,21,27.6,1.0,Y
1390,IDCJAC0010,70351,2011,10,22,26.8,1.0,Y
1391,IDCJAC0010,70351,2011,10,23,29.3,1.0,Y
1392,IDCJAC0010,70351,2011,10,24,30.0,1.0,Y
1393,IDCJAC0010,70351,2011,10,25,13.9,1.0,Y
1394,IDCJAC0010,70351,2011,10,26,13.9,1.0,Y
1395,IDCJAC0010,70351,2011,10,27,18.8,1.0,Y
1396,IDCJAC0010,70351,2011,10,28,24.5,1.0,Y
1397,IDCJAC0010,70351,2011,10,29,24.1,1.0,Y
1398,IDCJAC0010,70351,2011,10,30,20.6,1.0,Y
1399,IDCJAC0010,70351,2011,10,31,23.2,1.0,Y
1400,IDCJAC0010,70351,2011,11,1,24.9,1.0,Y
1401,IDCJAC0010,70351,2011,11,2,22.4,1.0,Y
1402,IDCJAC0010,70351,2011,11,3,21.9,1.0,Y
1403,IDCJAC0010,70351,2011,11,4,25.8,1.0,Y
1404,IDCJAC0010,70351,2011,11,5,29.6,1.0,Y
1405,IDCJAC0010,70351,2011,11,6,30.5,1.0,Y
1406,IDCJAC0010,70351,2011,11,7,29.1,1.0,Y
1407,IDCJAC0010,70351,2011,11,8,28.8,1.0,Y
1408,IDCJAC0010,70351,2011,11,9,29.1,1.0,Y
1409,IDCJAC0010,70351,2011,11,10,22.0,1.0,Y
1410,IDCJAC0010,70351,2011,11,11,23.6,1.0,Y
1411,IDCJAC0010,70351,2011,11,12,26.7,1.0,Y
1412,IDCJAC0010,70351,2011,11,13,26.7,1.0,Y
1413,IDCJAC0010,70351,2011,11,14,30.7,1.0,Y
1414,IDCJAC0010,70351,2011,11,15,29.5,1.0,Y
1415,IDCJAC0010,70351,2011,11,16,21.6,1.0,Y
1416,IDCJAC0010,70351,2011,11,17,25.3,1.0,Y
1417,IDCJAC0010,70351,2011,11,18,30.4,1.0,Y
1418,IDCJAC0010,70351,2011,11,19,32.7,1.0,Y
1419,IDCJAC0010,70351,2011,11,20,19.5,1.0,Y
1420,IDCJAC0010,70351,2011,11,21,24.3,1.0,Y
1421,IDCJAC0010,70351,2011,11,22,19.6,1.0,Y
1422,IDCJAC0010,70351,2011,11,23,21.7,1.0,Y
1423,IDCJAC0010,70351,2011,11,24,18.8,1.0,Y
1424,IDCJAC0010,70351,2011,11,25,16.2,1.0,Y
1425,IDCJAC0010,70351,2011,11,26,25.6,1.0,Y
1426,IDCJAC0010,70351,2011,11,27,25.3,1.0,Y
1427,IDCJAC0010,70351,2011,11,28,28.6,1.0,Y
1428,IDCJAC0010,70351,2011,11,29,31.4,1.0,Y
1429,IDCJAC0010,70351,2011,11,30,21.0,1.0,Y
1430,IDCJAC0010,70351,2011,12,1,20.9,1.0,Y
1431,IDCJAC0010,70351,2011,12,2,19.9,1.0,Y
1432,IDCJAC0010,70351,2011,12,3,24.2,1.0,Y
1433,IDCJAC0010,70351,2011,12,4,21.1,1.0,Y
1434,IDCJAC0010,70351,2011,12,5,19.0,1.0,Y
1435,IDCJAC0010,70351,2011,12,6,18.2,1.0,Y
1436,IDCJAC0010,70351,2011,12,7,21.3,1.0,Y
1437,IDCJAC0010,70351,2011,12,8,22.2,1.0,Y
1438,IDCJAC0010,70351,2011,12,9,24.7,1.0,Y
1439,IDCJAC0010,70351,2011,12,10,25.9,1.0,Y
1440,IDCJAC0010,70351,2011,12,11,24.0,1.0,Y
1441,IDCJAC0010,70351,2011,12,12,23.8,1.0,Y
1442,IDCJAC0010,70351,2011,12,13,21.4,1.0,Y
1443,IDCJAC0010,70351,2011,12,14,21.0,1.0,Y
1444,IDCJAC0010,70351,2011,12,15,23.7,1.0,Y
1445,IDCJAC0010,70351,2011,12,16,22.1,1.0,Y
1446,IDCJAC0010,70351,2011,12,17,24.7,1.0,Y
1447,IDCJAC0010,70351,2011,12,18,23.8,1.0,Y
1448,IDCJAC0010,70351,2011,12,19,22.3,1.0,Y
1449,IDCJAC0010,70351,2011,12,20,24.9,1.0,Y
1450,IDCJAC0010,70351,2011,12,21,21.9,1.0,Y
1451,IDCJAC0010,70351,2011,12,22,25.1,1.0,Y
1452,IDCJAC0010,70351,2011,12,23,27.8,1.0,Y
1453,IDCJAC0010,70351,2011,12,24,28.7,1.0,Y
1454,IDCJAC0010,70351,2011,12,25,28.8,1.0,Y
1455,IDCJAC0010,70351,2011,12,26,24.4,1.0,Y
1456,IDCJAC0010,70351,2011,12,27,24.0,1.0,Y
1457,IDCJAC0010,70351,2011,12,28,23.0,1.0,Y
1458,IDCJAC0010,70351,2011,12,29,26.3,1.0,Y
1459,IDCJAC0010,70351,2011,12,30,24.2,1.0,Y
1460,IDCJAC0010,70351,2011,12,31,27.4,1.0,Y
1461,IDCJAC0010,70351,2012,1,1,31.4,1.0,Y
1462,IDCJAC0010,70351,2012,1,2,33.5,1.0,Y
1463,IDCJAC0010,70351,2012,1,3,34.7,1.0,Y
1464,IDCJAC0010,70351,2012,1,4,30.1,1.0,Y
1465,IDCJAC0010,70351,2012,1,5,29.6,1.0,Y
1466,IDCJAC0010,70351,2012,1,6,24.5,1.0,Y
1467,IDCJAC0010,70351,2012,1,7,30.2,1.0,Y
1468,IDCJAC0010,70351,2012,1,8,26.6,1.0,Y
1469,IDCJAC0010,70351,2012,1,9,22.9,1.0,Y
1470,IDCJAC0010,70351,2012,1,10,24.1,1.0,Y
1471,IDCJAC0010,70351,2012,1,11,18.6,1.0,Y
1472,IDCJAC0010,70351,2012,1,12,22.7,1.0,Y
1473,IDCJAC0010,70351,2012,1,13,27.5,1.0,Y
1474,IDCJAC0010,70351,2012,1,14,24.6,1.0,Y
1475,IDCJAC0010,70351,2012,1,15,20.8,1.0,Y
1476,IDCJAC0010,70351,2012,1,16,26.3,1.0,Y
1477,IDCJAC0010,70351,2012,1,17,29.4,1.0,Y
1478,IDCJAC0010,70351,2012,1,18,32.5,1.0,Y
1479,IDCJAC0010,70351,2012,1,19,31.8,1.0,Y
1480,IDCJAC0010,70351,2012,1,20,33.6,1.0,Y
1481,IDCJAC0010,70351,2012,1,21,28.3,1.0,Y
1482,IDCJAC0010,70351,2012,1,22,23.7,1.0,Y
1483,IDCJAC0010,70351,2012,1,23,22.6,1.0,Y
1484,IDCJAC0010,70351,2012,1,24,27.8,1.0,Y
1485,IDCJAC0010,70351,2012,1,25,25.3,1.0,Y
1486,IDCJAC0010,70351,2012,1,26,27.3,1.0,Y
1487,IDCJAC0010,70351,2012,1,27,25.0,1.0,Y
1488,IDCJAC0010,70351,2012,1,28,30.6,1.0,Y
1489,IDCJAC0010,70351,2012,1,29,30.5,1.0,Y
1490,IDCJAC0010,70351,2012,1,30,27.8,1.0,Y
1491,IDCJAC0010,70351,2012,1,31,27.7,1.0,Y
1492,IDCJAC0010,70351,2012,2,1,19.4,1.0,Y
1493,IDCJAC0010,70351,2012,2,2,17.4,1.0,Y
1494,IDCJAC0010,70351,2012,2,3,17.4,1.0,Y
1495,IDCJAC0010,70351,2012,2,4,27.8,1.0,Y
1496,IDCJAC0010,70351,2012,2,5,30.0,1.0,Y
1497,IDCJAC0010,70351,2012,2,6,26.5,1.0,Y
1498,IDCJAC0010,70351,2012,2,7,22.0,1.0,Y
1499,IDCJAC0010,70351,2012,2,8,22.3,1.0,Y
1500,IDCJAC0010,70351,2012,2,9,23.2,1.0,Y
1501,IDCJAC0010,70351,2012,2,10,26.1,1.0,Y
1502,IDCJAC0010,70351,2012,2,11,24.0,1.0,Y
1503,IDCJAC0010,70351,2012,2,12,26.1,1.0,Y
1504,IDCJAC0010,70351,2012,2,13,26.9,1.0,Y
1505,IDCJAC0010,70351,2012,2,14,25.7,1.0,Y
1506,IDCJAC0010,70351,2012,2,15,26.9,1.0,Y
1507,IDCJAC0010,70351,2012,2,16,28.6,1.0,Y
1508,IDCJAC0010,70351,2012,2,17,27.9,1.0,Y
1509,IDCJAC0010,70351,2012,2,18,27.6,1.0,Y
1510,IDCJAC0010,70351,2012,2,19,28.1,1.0,Y
1511,IDCJAC0010,70351,2012,2,20,25.7,1.0,Y
1512,IDCJAC0010,70351,2012,2,21,24.7,1.0,Y
1513,IDCJAC0010,70351,2012,2,22,24.6,1.0,Y
1514,IDCJAC0010,70351,2012,2,23,27.9,1.0,Y
1515,IDCJAC0010,70351,2012,2,24,30.2,1.0,Y
1516,IDCJAC0010,70351,2012,2,25,31.3,1.0,Y
1517,IDCJAC0010,70351,2012,2,26,24.8,1.0,Y
1518,IDCJAC0010,70351,2012,2,27,21.6,1.0,Y
1519,IDCJAC0010,70351,2012,2,28,21.2,1.0,Y
1520,IDCJAC0010,70351,2012,2,29,19.9,1.0,Y
1521,IDCJAC0010,70351,2012,3,1,21.2,1.0,Y
1522,IDCJAC0010,70351,2012,3,2,16.6,1.0,Y
1523,IDCJAC0010,70351,2012,3,3,16.6,1.0,Y
1524,IDCJAC0010,70351,2012,3,4,21.8,1.0,Y
1525,IDCJAC0010,70351,2012,3,5,24.7,1.0,Y
1526,IDCJAC0010,70351,2012,3,6,22.5,1.0,Y
1527,IDCJAC0010,70351,2012,3,7,17.9,1.0,Y
1528,IDCJAC0010,70351,2012,3,8,19.3,1.0,Y
1529,IDCJAC0010,70351,2012,3,9,24.1,1.0,Y
1530,IDCJAC0010,70351,2012,3,10,25.1,1.0,Y
1531,IDCJAC0010,70351,2012,3,11,24.1,1.0,Y
1532,IDCJAC0010,70351,2012,3,12,22.8,1.0,Y
1533,IDCJAC0010,70351,2012,3,13,26.2,1.0,Y
1534,IDCJAC0010,70351,2012,3,14,27.2,1.0,Y
1535,IDCJAC0010,70351,2012,3,15,27.0,1.0,Y
1536,IDCJAC0010,70351,2012,3,16,26.1,1.0,Y
1537,IDCJAC0010,70351,2012,3,17,24.1,1.0,Y
1538,IDCJAC0010,70351,2012,3,18,21.0,1.0,Y
1539,IDCJAC0010,70351,2012,3,19,20.9,1.0,Y
1540,IDCJAC0010,70351,2012,3,20,23.8,1.0,Y
1541,IDCJAC0010,70351,2012,3,21,26.1,1.0,Y
1542,IDCJAC0010,70351,2012,3,22,19.4,1.0,Y
1543,IDCJAC0010,70351,2012,3,23,17.2,1.0,Y
1544,IDCJAC0010,70351,2012,3,24,17.9,1.0,Y
1545,IDCJAC0010,70351,2012,3,25,19.9,1.0,Y
1546,IDCJAC0010,70351,2012,3,26,22.6,1.0,Y
1547,IDCJAC0010,70351,2012,3,27,19.4,1.0,Y
1548,IDCJAC0010,70351,2012,3,28,18.6,1.0,Y
1549,IDCJAC0010,70351,2012,3,29,23.6,1.0,Y
1550,IDCJAC0010,70351,2012,3,30,23.7,1.0,Y
1551,IDCJAC0010,70351,2012,3,31,24.7,1.0,Y
1552,IDCJAC0010,70351,2012,4,1,24.6,1.0,Y
1553,IDCJAC0010,70351,2012,4,2,23.3,1.0,Y
1554,IDCJAC0010,70351,2012,4,3,26.3,1.0,Y
1555,IDCJAC0010,70351,2012,4,4,26.4,1.0,Y
1556,IDCJAC0010,70351,2012,4,5,24.8,1.0,Y
1557,IDCJAC0010,70351,2012,4,6,25.4,1.0,Y
1558,IDCJAC0010,70351,2012,4,7,21.6,1.0,Y
1559,IDCJAC0010,70351,2012,4,8,21.1,1.0,Y
1560,IDCJAC0010,70351,2012,4,9,18.1,1.0,Y
1561,IDCJAC0010,70351,2012,4,10,14.5,1.0,Y
1562,IDCJAC0010,70351,2012,4,11,18.3,1.0,Y
1563,IDCJAC0010,70351,2012,4,12,20.0,1.0,Y
1564,IDCJAC0010,70351,2012,4,13,21.6,1.0,Y
1565,IDCJAC0010,70351,2012,4,14,17.0,1.0,Y
1566,IDCJAC0010,70351,2012,4,15,22.4,1.0,Y
1567,IDCJAC0010,70351,2012,4,16,23.5,1.0,Y
1568,IDCJAC0010,70351,2012,4,17,20.8,1.0,Y
1569,IDCJAC0010,70351,2012,4,18,20.3,1.0,Y
1570,IDCJAC0010,70351,2012,4,19,22.6,1.0,Y
1571,IDCJAC0010,70351,2012,4,20,20.0,1.0,Y
1572,IDCJAC0010,70351,2012,4,21,21.4,1.0,Y
1573,IDCJAC0010,70351,2012,4,22,18.4,1.0,Y
1574,IDCJAC0010,70351,2012,4,23,21.2,1.0,Y
1575,IDCJAC0010,70351,2012,4,24,11.7,1.0,Y
1576,IDCJAC0010,70351,2012,4,25,13.6,1.0,Y
1577,IDCJAC0010,70351,2012,4,26,17.0,1.0,Y
1578,IDCJAC0010,70351,2012,4,27,18.1,1.0,Y
1579,IDCJAC0010,70351,2012,4,28,19.4,1.0,Y
1580,IDCJAC0010,70351,2012,4,29,17.7,1.0,Y
1581,IDCJAC0010,70351,2012,4,30,15.6,1.0,Y
1582,IDCJAC0010,70351,2012,5,1,18.7,1.0,Y
1583,IDCJAC0010,70351,2012,5,2,13.4,1.0,Y
1584,IDCJAC0010,70351,2012,5,3,15.1,1.0,Y
1585,IDCJAC0010,70351,2012,5,4,15.7,1.0,Y
1586,IDCJAC0010,70351,2012,5,5,16.3,1.0,Y
1587,IDCJAC0010,70351,2012,5,6,14.1,1.0,Y
1588,IDCJAC0010,70351,2012,5,7,11.9,1.0,Y
1589,IDCJAC0010,70351,2012,5,8,18.2,1.0,Y
1590,IDCJAC0010,70351,2012,5,9,21.6,1.0,Y
1591,IDCJAC0010,70351,2012,5,10,22.2,1.0,Y
1592,IDCJAC0010,70351,2012,5,11,20.8,1.0,Y
1593,IDCJAC0010,70351,2012,5,12,14.4,1.0,Y
1594,IDCJAC0010,70351,2012,5,13,12.6,1.0,Y
1595,IDCJAC0010,70351,2012,5,14,14.0,1.0,Y
1596,IDCJAC0010,70351,2012,5,15,15.8,1.0,Y
1597,IDCJAC0010,70351,2012,5,16,15.2,1.0,Y
1598,IDCJAC0010,70351,2012,5,17,15.3,1.0,Y
1599,IDCJAC0010,70351,2012,5,18,16.4,1.0,Y
1600,IDCJAC0010,70351,2012,5,19,16.7,1.0,Y
1601,IDCJAC0010,70351,2012,5,20,16.1,1.0,Y
1602,IDCJAC0010,70351,2012,5,21,15.9,1.0,Y
1603,IDCJAC0010,70351,2012,5,22,15.9,1.0,Y
1604,IDCJAC0010,70351,2012,5,23,17.1,1.0,Y
1605,IDCJAC0010,70351,2012,5,24,14.0,1.0,Y
1606,IDCJAC0010,70351,2012,5,25,9.8,1.0,Y
1607,IDCJAC0010,70351,2012,5,26,12.3,1.0,Y
1608,IDCJAC0010,70351,2012,5,27,14.5,1.0,Y
1609,IDCJAC0010,70351,2012,5,28,13.9,1.0,Y
1610,IDCJAC0010,70351,2012,5,29,15.7,1.0,Y
1611,IDCJAC0010,70351,2012,5,30,14.7,1.0,Y
1612,IDCJAC0010,70351,2012,5,31,15.7,1.0,Y
1613,IDCJAC0010,70351,2012,6,1,12.9,1.0,Y
1614,IDCJAC0010,70351,2012,6,2,9.9,1.0,Y
1615,IDCJAC0010,70351,2012,6,3,14.8,1.0,Y
1616,IDCJAC0010,70351,2012,6,4,14.5,1.0,Y
1617,IDCJAC0010,70351,2012,6,5,10.8,1.0,Y
1618,IDCJAC0010,70351,2012,6,6,12.2,1.0,Y
1619,IDCJAC0010,70351,2012,6,7,12.1,1.0,Y
1620,IDCJAC0010,70351,2012,6,8,12.4,1.0,Y
1621,IDCJAC0010,70351,2012,6,9,13.5,1.0,Y
1622,IDCJAC0010,70351,2012,6,10,13.5,1.0,Y
1623,IDCJAC0010,70351,2012,6,11,13.4,1.0,Y
1624,IDCJAC0010,70351,2012,6,12,13.9,1.0,Y
1625,IDCJAC0010,70351,2012,6,13,15.7,1.0,Y
1626,IDCJAC0010,70351,2012,6,14,14.8,1.0,Y
1627,IDCJAC0010,70351,2012,6,15,16.3,1.0,Y
1628,IDCJAC0010,70351,2012,6,16,9.4,1.0,Y
1629,IDCJAC0010,70351,2012,6,17,12.4,1.0,Y
1630,IDCJAC0010,70351,2012,6,18,13.0,1.0,Y
1631,IDCJAC0010,70351,2012,6,19,14.8,1.0,Y
1632,IDCJAC0010,70351,2012,6,20,11.0,1.0,Y
1633,IDCJAC0010,70351,2012,6,21,14.3,1.0,Y
1634,IDCJAC0010,70351,2012,6,22,11.2,1.0,Y
1635,IDCJAC0010,70351,2012,6,23,10.6,1.0,Y
1636,IDCJAC0010,70351,2012,6,24,14.0,1.0,Y
1637,IDCJAC0010,70351,2012,6,25,14.8,1.0,Y
1638,IDCJAC0010,70351,2012,6,26,9.3,1.0,Y
1639,IDCJAC0010,70351,2012,6,27,11.4,1.0,Y
1640,IDCJAC0010,70351,2012,6,28,14.5,1.0,Y
1641,IDCJAC0010,70351,2012,6,29,14.5,1.0,Y
1642,IDCJAC0010,70351,2012,6,30,12.0,1.0,Y
1643,IDCJAC0010,70351,2012,7,1,10.5,1.0,Y
1644,IDCJAC0010,70351,2012,7,2,12.5,1.0,Y
1645,IDCJAC0010,70351,2012,7,3,12.0,1.0,Y
1646,IDCJAC0010,70351,2012,7,4,11.5,1.0,Y
1647,IDCJAC0010,70351,2012,7,5,11.1,1.0,Y
1648,IDCJAC0010,70351,2012,7,6,12.4,1.0,Y
1649,IDCJAC0010,70351,2012,7,7,12.7,1.0,Y
1650,IDCJAC0010,70351,2012,7,8,13.2,1.0,Y
1651,IDCJAC0010,70351,2012,7,9,14.5,1.0,Y
1652,IDCJAC0010,70351,2012,7,10,10.3,1.0,Y
1653,IDCJAC0010,70351,2012,7,11,13.4,1.0,Y
1654,IDCJAC0010,70351,2012,7,12,13.1,1.0,Y
1655,IDCJAC0010,70351,2012,7,13,16.6,1.0,Y
1656,IDCJAC0010,70351,2012,7,14,13.7,1.0,Y
1657,IDCJAC0010,70351,2012,7,15,10.5,1.0,Y
1658,IDCJAC0010,70351,2012,7,16,13.7,1.0,Y
1659,IDCJAC0010,70351,2012,7,17,14.0,1.0,Y
1660,IDCJAC0010,70351,2012,7,18,13.6,1.0,Y
1661,IDCJAC0010,70351,2012,7,19,12.8,1.0,Y
1662,IDCJAC0010,70351,2012,7,20,15.2,1.0,Y
1663,IDCJAC0010,70351,2012,7,21,14.1,1.0,Y
1664,IDCJAC0010,70351,2012,7,22,12.5,1.0,Y
1665,IDCJAC0010,70351,2012,7,23,14.2,1.0,Y
1666,IDCJAC0010,70351,2012,7,24,13.2,1.0,Y
1667,IDCJAC0010,70351,2012,7,25,14.3,1.0,Y
1668,IDCJAC0010,70351,2012,7,26,15.0,1.0,Y
1669,IDCJAC0010,70351,2012,7,27,11.7,1.0,Y
1670,IDCJAC0010,70351,2012,7,28,13.9,1.0,Y
1671,IDCJAC0010,70351,2012,7,29,12.6,1.0,Y
1672,IDCJAC0010,70351,2012,7,30,12.2,1.0,Y
1673,IDCJAC0010,70351,2012,7,31,11.6,1.0,Y
1674,IDCJAC0010,70351,2012,8,1,11.7,1.0,Y
1675,IDCJAC0010,70351,2012,8,2,12.5,1.0,Y
1676,IDCJAC0010,70351,2012,8,3,13.4,1.0,Y
1677,IDCJAC0010,70351,2012,8,4,14.4,1.0,Y
1678,IDCJAC0010,70351,2012,8,5,15.0,1.0,Y
1679,IDCJAC0010,70351,2012,8,6,11.0,1.0,Y
1680,IDCJAC0010,70351,2012,8,7,13.4,1.0,Y
1681,IDCJAC0010,70351,2012,8,8,15.4,1.0,Y
1682,IDCJAC0010,70351,2012,8,9,12.7,1.0,Y
1683,IDCJAC0010,70351,2012,8,10,12.6,1.0,Y
1684,IDCJAC0010,70351,2012,8,11,13.9,1.0,Y
1685,IDCJAC0010,70351,2012,8,12,14.5,1.0,Y
1686,IDCJAC0010,70351,2012,8,13,15.0,1.0,Y
1687,IDCJAC0010,70351,2012,8,14,13.3,1.0,Y
1688,IDCJAC0010,70351,2012,8,15,17.2,1.0,Y
1689,IDCJAC0010,70351,2012,8,16,14.4,1.0,Y
1690,IDCJAC0010,70351,2012,8,17,9.6,1.0,Y
1691,IDCJAC0010,70351,2012,8,18,12.2,1.0,Y
1692,IDCJAC0010,70351,2012,8,19,13.4,1.0,Y
1693,IDCJAC0010,70351,2012,8,20,12.0,1.0,Y
1694,IDCJAC0010,70351,2012,8,21,14.6,1.0,Y
1695,IDCJAC0010,70351,2012,8,22,19.4,1.0,Y
1696,IDCJAC0010,70351,2012,8,23,12.8,1.0,Y
1697,IDCJAC0010,70351,2012,8,24,9.2,1.0,Y
1698,IDCJAC0010,70351,2012,8,25,12.3,1.0,Y
1699,IDCJAC0010,70351,2012,8,26,14.3,1.0,Y
1700,IDCJAC0010,70351,2012,8,27,14.6,1.0,Y
1701,IDCJAC0010,70351,2012,8,28,15.6,1.0,Y
1702,IDCJAC0010,70351,2012,8,29,16.6,1.0,Y
1703,IDCJAC0010,70351,2012,8,30,12.9,1.0,Y
1704,IDCJAC0010,70351,2012,8,31,11.1,1.0,Y
1705,IDCJAC0010,70351,2012,9,1,14.5,1.0,Y
1706,IDCJAC0010,70351,2012,9,2,16.8,1.0,Y
1707,IDCJAC0010,70351,2012,9,3,20.1,1.0,Y
1708,IDCJAC0010,70351,2012,9,4,20.7,1.0,Y
1709,IDCJAC0010,70351,2012,9,5,22.7,1.0,Y
1710,IDCJAC0010,70351,2012,9,6,17.1,1.0,Y
1711,IDCJAC0010,70351,2012,9,7,11.3,1.0,Y
1712,IDCJAC0010,70351,2012,9,8,14.5,1.0,Y
1713,IDCJAC0010,70351,2012,9,9,18.3,1.0,Y
1714,IDCJAC0010,70351,2012,9,10,19.6,1.0,Y
1715,IDCJAC0010,70351,2012,9,11,18.5,1.0,Y
1716,IDCJAC0010,70351,2012,9,12,20.3,1.0,Y
1717,IDCJAC0010,70351,2012,9,13,13.8,1.0,Y
1718,IDCJAC0010,70351,2012,9,14,15.2,1.0,Y
1719,IDCJAC0010,70351,2012,9,15,17.6,1.0,Y
1720,IDCJAC0010,70351,2012,9,16,18.2,1.0,Y
1721,IDCJAC0010,70351,2012,9,17,17.5,1.0,Y
1722,IDCJAC0010,70351,2012,9,18,19.9,1.0,Y
1723,IDCJAC0010,70351,2012,9,19,18.1,1.0,Y
1724,IDCJAC0010,70351,2012,9,20,20.5,1.0,Y
1725,IDCJAC0010,70351,2012,9,21,19.6,1.0,Y
1726,IDCJAC0010,70351,2012,9,22,20.2,1.0,Y
1727,IDCJAC0010,70351,2012,9,23,22.3,1.0,Y
1728,IDCJAC0010,70351,2012,9,24,16.4,1.0,Y
1729,IDCJAC0010,70351,2012,9,25,18.3,1.0,Y
1730,IDCJAC0010,70351,2012,9,26,20.3,1.0,Y
1731,IDCJAC0010,70351,2012,9,27,23.3,1.0,Y
1732,IDCJAC0010,70351,2012,9,28,18.0,1.0,Y
1733,IDCJAC0010,70351,2012,9,29,12.4,1.0,Y
1734,IDCJAC0010,70351,2012,9,30,13.9,1.0,Y
1735,IDCJAC0010,70351,2012,10,1,18.2,1.0,Y
1736,IDCJAC0010,70351,2012,10,2,21.3,1.0,Y
1737,IDCJAC0010,70351,2012,10,3,24.1,1.0,Y
1738,IDCJAC0010,70351,2012,10,4,25.0,1.0,Y
1739,IDCJAC0010,70351,2012,10,5,27.3,1.0,Y
1740,IDCJAC0010,70351,2012,10,6,14.6,1.0,Y
1741,IDCJAC0010,70351,2012,10,7,17.4,1.0,Y
1742,IDCJAC0010,70351,2012,10,8,16.5,1.0,Y
1743,IDCJAC0010,70351,2012,10,9,16.2,1.0,Y
1744,IDCJAC0010,70351,2012,10,10,17.8,1.0,Y
1745,IDCJAC0010,70351,2012,10,11,8.6,1.0,Y
1746,IDCJAC0010,70351,2012,10,12,14.9,1.0,Y
1747,IDCJAC0010,70351,2012,10,13,15.0,1.0,Y
1748,IDCJAC0010,70351,2012,10,14,18.6,1.0,Y
1749,IDCJAC0010,70351,2012,10,15,23.7,1.0,Y
1750,IDCJAC0010,70351,2012,10,16,24.6,1.0,Y
1751,IDCJAC0010,70351,2012,10,17,21.7,1.0,Y
1752,IDCJAC0010,70351,2012,10,18,22.0,1.0,Y
1753,IDCJAC0010,70351,2012,10,19,26.1,1.0,Y
1754,IDCJAC0010,70351,2012,10,20,25.9,1.0,Y
1755,IDCJAC0010,70351,2012,10,21,22.0,1.0,Y
1756,IDCJAC0010,70351,2012,10,22,15.9,1.0,Y
1757,IDCJAC0010,70351,2012,10,23,19.6,1.0,Y
1758,IDCJAC0010,70351,2012,10,24,22.9,1.0,Y
1759,IDCJAC0010,70351,2012,10,25,26.7,1.0,Y
1760,IDCJAC0010,70351,2012,10,26,20.9,1.0,Y
1761,IDCJAC0010,70351,2012,10,27,19.5,1.0,Y
1762,IDCJAC0010,70351,2012,10,28,20.9,1.0,Y
1763,IDCJAC0010,70351,2012,10,29,23.5,1.0,Y
1764,IDCJAC0010,70351,2012,10,30,26.1,1.0,Y
1765,IDCJAC0010,70351,2012,10,31,28.8,1.0,Y
1766,IDCJAC0010,70351,2012,11,1,23.8,1.0,Y
1767,IDCJAC0010,70351,2012,11,2,21.6,1.0,Y
1768,IDCJAC0010,70351,2012,11,3,18.6,1.0,Y
1769,IDCJAC0010,70351,2012,11,4,25.4,1.0,Y
1770,IDCJAC0010,70351,2012,11,5,29.6,1.0,Y
1771,IDCJAC0010,70351,2012,11,6,29.6,1.0,Y
1772,IDCJAC0010,70351,2012,11,7,19.3,1.0,Y
1773,IDCJAC0010,70351,2012,11,8,25.0,1.0,Y
1774,IDCJAC0010,70351,2012,11,9,22.2,1.0,Y
1775,IDCJAC0010,70351,2012,11,10,19.4,1.0,Y
1776,IDCJAC0010,70351,2012,11,11,21.4,1.0,Y
1777,IDCJAC0010,70351,2012,11,12,26.0,1.0,Y
1778,IDCJAC0010,70351,2012,11,13,26.2,1.0,Y
1779,IDCJAC0010,70351,2012,11,14,22.7,1.0,Y
1780,IDCJAC0010,70351,2012,11,15,25.7,1.0,Y
1781,IDCJAC0010,70351,2012,11,16,23.8,1.0,Y
1782,IDCJAC0010,70351,2012,11,17,22.5,1.0,Y
1783,IDCJAC0010,70351,2012,11,18,21.9,1.0,Y
1784,IDCJAC0010,70351,2012,11,19,20.6,1.0,Y
1785,IDCJAC0010,70351,2012,11,20,22.3,1.0,Y
1786,IDCJAC0010,70351,2012,11,21,28.9,1.0,Y
1787,IDCJAC0010,70351,2012,11,22,22.3,1.0,Y
1788,IDCJAC0010,70351,2012,11,23,26.7,1.0,Y
1789,IDCJAC0010,70351,2012,11,24,29.9,1.0,Y
1790,IDCJAC0010,70351,2012,11,25,33.4,1.0,Y
1791,IDCJAC0010,70351,2012,11,26,31.3,1.0,Y
1792,IDCJAC0010,70351,2012,11,27,27.9,1.0,Y
1793,IDCJAC0010,70351,2012,11,28,25.5,1.0,Y
1794,IDCJAC0010,70351,2012,11,29,33.7,1.0,Y
1795,IDCJAC0010,70351,2012,11,30,35.1,1.0,Y
1796,IDCJAC0010,70351,2012,12,1,31.0,1.0,Y
1797,IDCJAC0010,70351,2012,12,2,29.8,1.0,Y
1798,IDCJAC0010,70351,2012,12,3,26.9,1.0,Y
1799,IDCJAC0010,70351,2012,12,4,20.8,1.0,Y
1800,IDCJAC0010,70351,2012,12,5,20.6,1.0,Y
1801,IDCJAC0010,70351,2012,12,6,24.9,1.0,Y
1802,IDCJAC0010,70351,2012,12,7,23.6,1.0,Y
1803,IDCJAC0010,70351,2012,12,8,31.5,1.0,Y
